#1.0.0,,,,,,,,,,,,
keyword,foma3x,foma2x,foma1x,pdc2,pdc1,win,cdma,sb3g,will,em,iphone,pc
&#xe037;,&#xe663;,&#xe663;,&#xe663;,רִ,רִ,"<img localsrc=""340"" />","<img localsrc=""340"" />",;,רִ,&#xe663;,"<img src=""/glyph/softbank/UE037.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE037.gif"" width=""16"" height=""16"" />"
&#xe038;,&#xe664;,&#xe664;,&#xe664;,רֵ,רֵ,"<img localsrc=""156"" />","<img localsrc=""156"" />",;,רֵ,&#xe664;,"<img src=""/glyph/softbank/UE038.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE038.gif"" width=""16"" height=""16"" />"
&#xe039;,&#xe65c;,&#xe65c;,&#xe65c;,ר½,ר½,"<img localsrc=""795"" />","<img localsrc=""795"" />",;,ר½,&#xe65c;,"<img src=""/glyph/softbank/UE039.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE039.gif"" width=""16"" height=""16"" />"
&#xe03a;,&#xe66b;,&#xe66b;,&#xe66b;,רּ,רּ,"<img localsrc=""213"" />","<img localsrc=""213"" />",;,רּ,&#xe66b;,"<img src=""/glyph/softbank/UE03A.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE03A.gif"" width=""16"" height=""16"" />"
&#xe03b;,&#xe740;,&#xe740;,&#xe740;,שו,רÞ,"<img localsrc=""342"" />","<img localsrc=""342"" />",;,שו,&#xe740;,"<img src=""/glyph/softbank/UE03B.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE03B.gif"" width=""16"" height=""16"" />"
&#xe03c;,&#xe676;,&#xe676;,&#xe676;,ר׳,ר׳,"<img localsrc=""289"" />","<img localsrc=""289"" />",;,ר׳,&#xe676;,"<img src=""/glyph/softbank/UE03C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE03C.gif"" width=""16"" height=""16"" />"
&#xe03d;,&#xe677;,&#xe677;,&#xe677;,ר״,ר״,"<img localsrc=""111"" />","<img localsrc=""111"" />",;,ר״,&#xe677;,"<img src=""/glyph/softbank/UE03D.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE03D.gif"" width=""16"" height=""16"" />"
&#xe03e;,&#xe6f6;,&#xe6f6;,&#xe6f6;,ש›,ש›,"<img localsrc=""343"" />","<img localsrc=""343"" />",;,ש›,&#xe6f6;,"<img src=""/glyph/softbank/UE03E.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE03E.gif"" width=""16"" height=""16"" />"
&#xe03f;,&#xe6d9;,&#xe6d9;,&#xe6d9;,ש},ש},"<img localsrc=""120"" />","<img localsrc=""120"" />",;,ש},&#xe6d9;,"<img src=""/glyph/softbank/UE03F.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE03F.gif"" width=""16"" height=""16"" />"
&#xe040;,&#xe6f6;,&#xe6f6;,&#xe6f6;,ש›,ש›,"<img localsrc=""469"" />","<img localsrc=""469"" />",;,ש›,&#xe6f6;,"<img src=""/glyph/softbank/UE040.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE040.gif"" width=""16"" height=""16"" />"
&#xe041;,&#xe6f6;,&#xe6f6;,&#xe6f6;,ש›,ש›,"<img localsrc=""292"" />","<img localsrc=""292"" />",;,ש›,&#xe6f6;,"<img src=""/glyph/softbank/UE041.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE041.gif"" width=""16"" height=""16"" />"
&#xe042;,&#xe6f6;,&#xe6f6;,&#xe6f6;,ש›,ש›,"<img localsrc=""469"" />","<img localsrc=""469"" />",;,ש›,&#xe6f6;,"<img src=""/glyph/softbank/UE042.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE042.gif"" width=""16"" height=""16"" />"
&#xe043;,&#xe66f;,&#xe66f;,&#xe66f;,ר׀,ר׀,"<img localsrc=""146"" />","<img localsrc=""146"" />",;,ר׀,&#xe66f;,"<img src=""/glyph/softbank/UE043.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE043.gif"" width=""16"" height=""16"" />"
&#xe044;,&#xe671;,&#xe671;,&#xe671;,רׂ,רׂ,"<img localsrc=""12"" />","<img localsrc=""12"" />",;,רׂ,&#xe671;,"<img src=""/glyph/softbank/UE044.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE044.gif"" width=""16"" height=""16"" />"
&#xe045;,&#xe670;,&#xe670;,&#xe670;,רׁ,רׁ,"<img localsrc=""93"" />","<img localsrc=""93"" />",;,רׁ,&#xe670;,"<img src=""/glyph/softbank/UE045.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE045.gif"" width=""16"" height=""16"" />"
&#xe046;,&#xe74a;,&#xe74a;,&#xe74a;,שן,רװ,"<img localsrc=""239"" />","<img localsrc=""239"" />",;,שן,&#xe74a;,"<img src=""/glyph/softbank/UE046.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE046.gif"" width=""16"" height=""16"" />"
&#xe047;,&#xe672;,&#xe672;,&#xe672;,ר׃,ר׃,"<img localsrc=""65"" />","<img localsrc=""65"" />",;,ר׃,&#xe672;,"<img src=""/glyph/softbank/UE047.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE047.gif"" width=""16"" height=""16"" />"
&#xe048;,&#xe641;,&#xe641;,&#xe641;,ר¢,ר¢,"<img localsrc=""191"" />","<img localsrc=""191"" />",;,ר¢,&#xe641;,"<img src=""/glyph/softbank/UE048.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE048.gif"" width=""16"" height=""16"" />"
&#xe049;,&#xe63f;,&#xe63f;,&#xe63f;,ר ,ר ,"<img localsrc=""107"" />","<img localsrc=""107"" />",;,ר ,&#xe63f;,"<img src=""/glyph/softbank/UE049.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE049.gif"" width=""16"" height=""16"" />"
&#xe04a;,&#xe63e;,&#xe63e;,&#xe63e;,ר,ר,"<img localsrc=""44"" />","<img localsrc=""44"" />",;,ר,&#xe63e;,"<img src=""/glyph/softbank/UE04A.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE04A.gif"" width=""16"" height=""16"" />"
&#xe04b;,&#xe640;,&#xe640;,&#xe640;,ר¡,ר¡,"<img localsrc=""95"" />","<img localsrc=""95"" />",;,ר¡,&#xe640;,"<img src=""/glyph/softbank/UE04B.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE04B.gif"" width=""16"" height=""16"" />"
&#xe04c;,&#xe69f;,&#xe69f;,&#xe69f;,שC,שC,"<img localsrc=""15"" />","<img localsrc=""15"" />",;,שC,&#xe69f;,"<img src=""/glyph/softbank/UE04C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE04C.gif"" width=""16"" height=""16"" />"
&#xe04d;,&#xe63e;,&#xe63e;,&#xe63e;,ר,ר,"<img localsrc=""44"" />","<img localsrc=""44"" />",;,ר,&#xe63e;,"<img src=""/glyph/softbank/UE04D.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE04D.gif"" width=""16"" height=""16"" />"
&#xe04e;,&#xe6f0;,&#xe6f0;,&#xe6f0;,ש•,ש•,"<img localsrc=""344"" />","<img localsrc=""344"" />",;,ש•,&#xe6f0;,"<img src=""/glyph/softbank/UE04E.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE04E.gif"" width=""16"" height=""16"" />"
&#xe04f;,&#xe6a2;,&#xe6a2;,&#xe6a2;,שF,שF,"<img localsrc=""251"" />","<img localsrc=""251"" />",;,שF,&#xe6a2;,"<img src=""/glyph/softbank/UE04F.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE04F.gif"" width=""16"" height=""16"" />"
&#xe050;,&#xe6a2;,&#xe6a2;,&#xe6a2;,שF,שF,"<img localsrc=""345"" />","<img localsrc=""345"" />",;,שF,&#xe6a2;,"<img src=""/glyph/softbank/UE050.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE050.gif"" width=""16"" height=""16"" />"
&#xe051;,&#xe6a1;,&#xe6a1;,&#xe6a1;,שE,שE,"<img localsrc=""346"" />","<img localsrc=""346"" />",;,שE,&#xe6a1;,"<img src=""/glyph/softbank/UE051.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE051.gif"" width=""16"" height=""16"" />"
&#xe052;,&#xe6a1;,&#xe6a1;,&#xe6a1;,שE,שE,"<img localsrc=""134"" />","<img localsrc=""134"" />",;,שE,&#xe6a1;,"<img src=""/glyph/softbank/UE052.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE052.gif"" width=""16"" height=""16"" />"
&#xe053;,&#xe755;,&#xe755;,&#xe755;,שת,שF,"<img localsrc=""347"" />","<img localsrc=""347"" />",;,שת,&#xe755;,"<img src=""/glyph/softbank/UE053.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE053.gif"" width=""16"" height=""16"" />"
&#xe054;,&#xe751;,&#xe751;,&#xe751;,שצ,שF,"<img localsrc=""246"" />","<img localsrc=""246"" />",;,שצ,&#xe751;,"<img src=""/glyph/softbank/UE054.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE054.gif"" width=""16"" height=""16"" />"
&#xe055;,&#xe750;,&#xe750;,&#xe750;,שץ,שF,"<img localsrc=""252"" />","<img localsrc=""252"" />",;,שץ,&#xe750;,"<img src=""/glyph/softbank/UE055.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE055.gif"" width=""16"" height=""16"" />"
&#xe056;,&#xe6f0;,&#xe6f0;,&#xe6f0;,ש•,ש•,"<img localsrc=""68"" />","<img localsrc=""68"" />",;,ש•,&#xe6f0;,"<img src=""/glyph/softbank/UE056.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE056.gif"" width=""16"" height=""16"" />"
&#xe057;,&#xe6f0;,&#xe6f0;,&#xe6f0;,ש•,ש•,"<img localsrc=""454"" />","<img localsrc=""454"" />",;,ש•,&#xe6f0;,"<img src=""/glyph/softbank/UE057.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE057.gif"" width=""16"" height=""16"" />"
&#xe058;,&#xe6f2;,&#xe6f2;,&#xe6f2;,ש—,ש—,"<img localsrc=""441"" />","<img localsrc=""441"" />",;,ש—,&#xe6f2;,"<img src=""/glyph/softbank/UE058.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE058.gif"" width=""16"" height=""16"" />"
&#xe059;,&#xe6f1;,&#xe6f1;,&#xe6f1;,ש–,ש–,"<img localsrc=""258"" />","<img localsrc=""258"" />",;,ש–,&#xe6f1;,"<img src=""/glyph/softbank/UE059.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE059.gif"" width=""16"" height=""16"" />"
&#xe05a;,&#xe66e;,&#xe66e;,&#xe66e;,רֿ,רֿ,"<img localsrc=""283"" />","<img localsrc=""283"" />",;,רֿ,&#xe66e;,"<img src=""/glyph/softbank/UE05A.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE05A.gif"" width=""16"" height=""16"" />"
&#xe101;,&#xe665;,&#xe665;,&#xe665;,רֶ,רֶ,"<img localsrc=""129"" />","<img localsrc=""129"" />",;,רֶ,&#xe665;,"<img src=""/glyph/softbank/UE101.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE101.gif"" width=""16"" height=""16"" />"
&#xe102;,&#xe665;,&#xe665;,&#xe665;,רֶ,רֶ,"<img localsrc=""129"" />","<img localsrc=""129"" />",;,רֶ,&#xe665;,"<img src=""/glyph/softbank/UE102.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE102.gif"" width=""16"" height=""16"" />"
&#xe103;,&#xe6cf;,&#xe6cf;,&#xe6cf;,שs,שs,"<img localsrc=""784"" />","<img localsrc=""784"" />",;,שs,&#xe6cf;,"<img src=""/glyph/softbank/UE103.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE103.gif"" width=""16"" height=""16"" />"
&#xe104;,&#xe6ce;,&#xe6ce;,&#xe6ce;,שr,שr,"<img localsrc=""513"" />","<img localsrc=""513"" />",;,שr,&#xe6ce;,"<img src=""/glyph/softbank/UE104.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE104.gif"" width=""16"" height=""16"" />"
&#xe105;,&#xe728;,&#xe728;,&#xe728;,שֽ,ש–,"<img localsrc=""757"" />","<img localsrc=""757"" />",;,שֽ,&#xe728;,"<img src=""/glyph/softbank/UE105.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE105.gif"" width=""16"" height=""16"" />"
&#xe106;,&#xe726;,&#xe726;,&#xe726;,שֻ,ש•,"<img localsrc=""349"" />","<img localsrc=""349"" />",;,שֻ,&#xe726;,"<img src=""/glyph/softbank/UE106.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE106.gif"" width=""16"" height=""16"" />"
&#xe107;,&#xe757;,&#xe757;,&#xe757;,שü,ש˜,"<img localsrc=""447"" />","<img localsrc=""447"" />",;,שü,&#xe757;,"<img src=""/glyph/softbank/UE107.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE107.gif"" width=""16"" height=""16"" />"
&#xe108;,&#xe723;,&#xe723;,&#xe723;,שָ,ש¬,"<img localsrc=""351"" />","<img localsrc=""351"" />",;,שָ,&#xe723;,"<img src=""/glyph/softbank/UE108.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE108.gif"" width=""16"" height=""16"" />"
&#xe109;,&#xe6a1;,&#xe6a1;,&#xe6a1;,שE,שE,"<img localsrc=""249"" />","<img localsrc=""249"" />",;,שE,&#xe6a1;,"<img src=""/glyph/softbank/UE109.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE109.gif"" width=""16"" height=""16"" />"
&#xe10a;,&#xe751;,&#xe751;,&#xe751;,שצ,שF,"<img localsrc=""352"" />","<img localsrc=""352"" />",;,שצ,&#xe751;,"<img src=""/glyph/softbank/UE10A.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE10A.gif"" width=""16"" height=""16"" />"
&#xe10b;,&#xe755;,&#xe755;,&#xe755;,שת,שF,"<img localsrc=""254"" />","<img localsrc=""254"" />",;,שת,&#xe755;,"<img src=""/glyph/softbank/UE10B.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE10B.gif"" width=""16"" height=""16"" />"
&#xe10c;,&#xe757;,&#xe757;,&#xe757;,שü,ש˜,"<img localsrc=""274"" />","<img localsrc=""274"" />",;,שü,&#xe757;,"<img src=""/glyph/softbank/UE10C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE10C.gif"" width=""16"" height=""16"" />"
&#xe10d;,&#xe662;,&#xe662;,&#xe662;,רֳ,רֳ,"<img localsrc=""353"" />","<img localsrc=""353"" />",;,רֳ,&#xe662;,"<img src=""/glyph/softbank/UE10D.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE10D.gif"" width=""16"" height=""16"" />"
&#xe10e;,&#xe71a;,&#xe71a;,&#xe71a;,ש¿,ש,"<img localsrc=""354"" />","<img localsrc=""354"" />",;,ש¿,&#xe71a;,"<img src=""/glyph/softbank/UE10E.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE10E.gif"" width=""16"" height=""16"" />"
&#xe10f;,&#xe6fb;,&#xe6fb;,&#xe6fb;,ש ,ש ,"<img localsrc=""77"" />","<img localsrc=""77"" />",;,ש ,&#xe6fb;,"<img src=""/glyph/softbank/UE10F.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE10F.gif"" width=""16"" height=""16"" />"
&#xe110;,&#xe741;,&#xe741;,&#xe741;,שז,שH,"<img localsrc=""53"" />","<img localsrc=""53"" />",;,שז,&#xe741;,"<img src=""/glyph/softbank/UE110.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE110.gif"" width=""16"" height=""16"" />"
&#xe111;,&#xe6f9;,&#xe6f9;,&#xe6f9;,ש,ש,"<img localsrc=""355"" />","<img localsrc=""355"" />",;,ש,&#xe6f9;,"<img src=""/glyph/softbank/UE111.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE111.gif"" width=""16"" height=""16"" />"
&#xe112;,&#xe685;,&#xe685;,&#xe685;,רז,רז,"<img localsrc=""144"" />","<img localsrc=""144"" />",;,רז,&#xe685;,"<img src=""/glyph/softbank/UE112.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE112.gif"" width=""16"" height=""16"" />"
&#xe113;,&#xe6fe;,&#xe6fe;,&#xe6fe;,ש£,ש£,"<img localsrc=""296"" />","<img localsrc=""296"" />",;,ש£,&#xe6fe;,"<img src=""/glyph/softbank/UE113.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE113.gif"" width=""16"" height=""16"" />"
&#xe114;,&#xe6dc;,&#xe6dc;,&#xe6dc;,ש,ש,"<img localsrc=""119"" />","<img localsrc=""119"" />",;,ש,&#xe6dc;,"<img src=""/glyph/softbank/UE114.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE114.gif"" width=""16"" height=""16"" />"
&#xe115;,&#xe733;,&#xe733;,&#xe733;,ש״,ש­,"<img localsrc=""218"" />","<img localsrc=""218"" />",;,ש״,&#xe733;,"<img src=""/glyph/softbank/UE115.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE115.gif"" width=""16"" height=""16"" />"
&#xe116;,&#xe718;,&#xe718;,&#xe718;,ש½,שR,"<img localsrc=""356"" />","<img localsrc=""356"" />",;,ש½,&#xe718;,"<img src=""/glyph/softbank/UE116.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE116.gif"" width=""16"" height=""16"" />"
&#xe117;,&#xe6fa;,&#xe6fa;,&#xe6fa;,ש,ש,"<img localsrc=""76"" />","<img localsrc=""76"" />",;,ש,&#xe6fa;,"<img src=""/glyph/softbank/UE117.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE117.gif"" width=""16"" height=""16"" />"
&#xe118;,&#xe747;,&#xe747;,&#xe747;,של,שH,"<img localsrc=""133"" />","<img localsrc=""133"" />",;,של,&#xe747;,"<img src=""/glyph/softbank/UE118.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE118.gif"" width=""16"" height=""16"" />"
&#xe119;,&#xe747;,&#xe747;,&#xe747;,של,שH,"<img localsrc=""358"" />","<img localsrc=""358"" />",;,של,&#xe747;,"<img src=""/glyph/softbank/UE119.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE119.gif"" width=""16"" height=""16"" />"
&#xe11a;,&#xe757;,&#xe757;,&#xe757;,שü,ש˜,"<img localsrc=""277"" />","<img localsrc=""277"" />",;,שü,&#xe757;,"<img src=""/glyph/softbank/UE11A.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE11A.gif"" width=""16"" height=""16"" />"
&#xe11b;,&#xe757;,&#xe757;,&#xe757;,שü,ש˜,"<img localsrc=""236"" />","<img localsrc=""236"" />",;,שü,&#xe757;,"<img src=""/glyph/softbank/UE11B.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE11B.gif"" width=""16"" height=""16"" />"
&#xe11c;,&#xe757;,&#xe757;,&#xe757;,שü,ש˜,"<img localsrc=""286"" />","<img localsrc=""286"" />",;,שü,&#xe757;,"<img src=""/glyph/softbank/UE11C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE11C.gif"" width=""16"" height=""16"" />"
&#xe11d;,&#xe67f;,&#xe67f;,&#xe67f;,רא,רא,"<img localsrc=""269"" />","<img localsrc=""269"" />",;,רא,&#xe67f;,"<img src=""/glyph/softbank/UE11D.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE11D.gif"" width=""16"" height=""16"" />"
&#xe11e;,&#xe682;,&#xe682;,&#xe682;,רד,רד,"<img localsrc=""359"" />","<img localsrc=""359"" />",;,רד,&#xe682;,"<img src=""/glyph/softbank/UE11E.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE11E.gif"" width=""16"" height=""16"" />"
&#xe11f;,&#xe6b2;,&#xe6b2;,&#xe6b2;,שV,שV,"<img localsrc=""158"" />","<img localsrc=""158"" />",;,שV,&#xe6b2;,"<img src=""/glyph/softbank/UE11F.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE11F.gif"" width=""16"" height=""16"" />"
&#xe120;,&#xe673;,&#xe673;,&#xe673;,רװ,רװ,"<img localsrc=""245"" />","<img localsrc=""245"" />",;,רװ,&#xe673;,"<img src=""/glyph/softbank/UE120.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE120.gif"" width=""16"" height=""16"" />"
&#xe121;,&#xe66c;,&#xe66c;,&#xe66c;,רֽ,רֽ,"<img localsrc=""360"" />","<img localsrc=""360"" />",;,רֽ,&#xe66c;,"<img src=""/glyph/softbank/UE121.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE121.gif"" width=""16"" height=""16"" />"
&#xe122;,&#xe6f0;,&#xe6f0;,&#xe6f0;,ש•,ש•,"<img localsrc=""361"" />","<img localsrc=""361"" />",;,ש•,&#xe6f0;,"<img src=""/glyph/softbank/UE122.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE122.gif"" width=""16"" height=""16"" />"
&#xe123;,&#xe6f7;,&#xe6f7;,&#xe6f7;,ש,ש,"<img localsrc=""224"" />","<img localsrc=""224"" />",;,ש,&#xe6f7;,"<img src=""/glyph/softbank/UE123.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE123.gif"" width=""16"" height=""16"" />"
&#xe124;,&#xe663;,&#xe663;,&#xe663;,רִ,רִ,"<img localsrc=""223"" />","<img localsrc=""223"" />",;,רִ,&#xe663;,"<img src=""/glyph/softbank/UE124.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE124.gif"" width=""16"" height=""16"" />"
&#xe125;,&#xe67e;,&#xe67e;,&#xe67e;,רß,רß,"<img localsrc=""106"" />","<img localsrc=""106"" />",;,רß,&#xe67e;,"<img src=""/glyph/softbank/UE125.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE125.gif"" width=""16"" height=""16"" />"
&#xe126;,&#xe68c;,&#xe68c;,&#xe68c;,רם,רם,"<img localsrc=""300"" />","<img localsrc=""300"" />",;,רם,&#xe68c;,"<img src=""/glyph/softbank/UE126.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE126.gif"" width=""16"" height=""16"" />"
&#xe127;,&#xe68c;,&#xe68c;,&#xe68c;,רם,רם,"<img localsrc=""300"" />","<img localsrc=""300"" />",;,רם,&#xe68c;,"<img src=""/glyph/softbank/UE127.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE127.gif"" width=""16"" height=""16"" />"
&#xe128;,&#xe667;,&#xe667;,&#xe667;,רָ,רָ,"<img localsrc=""338"" />","<img localsrc=""338"" />",;,רָ,&#xe667;,"<img src=""/glyph/softbank/UE128.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE128.gif"" width=""16"" height=""16"" />"
&#xe129;,&#xe68a;,&#xe68a;,&#xe68a;,רכ,רכ,"<img localsrc=""115"" />","<img localsrc=""115"" />",;,רכ,&#xe68a;,"<img src=""/glyph/softbank/UE129.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE129.gif"" width=""16"" height=""16"" />"
&#xe12a;,&#xe68a;,&#xe68a;,&#xe68a;,רכ,רכ,"<img localsrc=""288"" />","<img localsrc=""288"" />",;,רכ,&#xe68a;,"<img src=""/glyph/softbank/UE12A.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE12A.gif"" width=""16"" height=""16"" />"
&#xe12b;,&#xe68b;,&#xe68b;,&#xe68b;,רל,רל,"<img localsrc=""232"" />","<img localsrc=""232"" />",;,רל,&#xe68b;,"<img src=""/glyph/softbank/UE12B.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE12B.gif"" width=""16"" height=""16"" />"
&#xe12c;,&#xe6f6;,&#xe6f6;,&#xe6f6;,ש›,ש›,"<img localsrc=""343"" />","<img localsrc=""343"" />",;,ש›,&#xe6f6;,"<img src=""/glyph/softbank/UE12C.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE12C.gif"" width=""16"" height=""16"" />"
&#xe12d;,&#xe68b;,&#xe68b;,&#xe68b;,רל,רל,"<img localsrc=""362"" />","<img localsrc=""362"" />",;,רל,&#xe68b;,"<img src=""/glyph/softbank/UE12D.gif"" width=""16"" height=""16"" ra:convert=""no"" />","<img src=""/glyph/softbank/UE12D.gif"" width=""16"" height=""16"" />"
